Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	39.07091283798218	AB	221.0	264.0	485.0	826.0	485.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	4.9597179889678955	AB	90.0	109.0	199.0	60.0	199.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	6.101930141448975	AB	185.0	234.0	419.0	1.0	419.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	19.452929973602295	AB	121.0	145.0	266.0	441.0	266.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	29.426666975021362	AB	254.0	326.0	580.0	144.0	580.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.609328031539917	AB	124.0	140.0	264.0	1.0	264.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	9.03409194946289	AB	231.0	269.0	500.0	1.0	500.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	2231.6866981983185	AB	115.0	134.0	249.0	13945.0	249.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	1765.6733710765839	AB	249.0	285.0	534.0	4420.0	534.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	129.658264875412	AB	105.0	117.0	222.0	1193.0	222.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	454.84826612472534	AB	214.0	259.0	473.0	2456.0	473.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	337.618497133255	AB	151.0	178.0	329.0	1048.0	329.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	1244.6278870105743	AB	326.0	369.0	695.0	2209.0	695.0	0.0
