Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	19.46498394012451	AB	121.0	145.0	266.0	441.0	266.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	26.124356985092163	AB	254.0	326.0	580.0	144.0	580.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.636631965637207	AB	124.0	140.0	264.0	1.0	264.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	9.525702953338623	AB	231.0	269.0	500.0	1.0	500.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	2227.175514936447	AB	115.0	134.0	249.0	14235.0	249.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	1776.8796029090881	AB	249.0	285.0	534.0	4420.0	534.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	133.90815591812134	AB	105.0	117.0	222.0	1186.0	222.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	499.1476409435272	AB	214.0	259.0	473.0	2496.0	473.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	253.90960311889648	AB	151.0	178.0	329.0	992.0	329.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	1616.0352189540863	AB	326.0	369.0	695.0	2209.0	695.0	0.0
