Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap	 As_pmedian	 Bs_pmedian	 As+Bs_pmedian
../instancesSurcharges/alpha0_3/Beasley/p1_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p1_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p1_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p1_4.txt	50	5	15	Optimal	127.11666703224182	A	556.0	1593.0	2149.0	905.0	556.0	0.0	257.88	975.22	1233.1
../instancesSurcharges/alpha0_3/Beasley/p1_5.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_5.txt	100	10	20	TimeLimit	3600.0291459560394	A	578.0	1938.0	2516.0	904.0	526.0	0.08996539792387544	297.41	957.49	1254.9
../instancesSurcharges/alpha0_3/Beasley/p2_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_5.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p3_1.txt	50	5	3	Optimal	9.492543935775757	A	116.0	290.0	406.0	18.0	116.0	0.0	62.93	189.72	252.65
../instancesSurcharges/alpha0_3/Beasley/p3_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p3_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p3_4.txt	50	5	15	Optimal	50.964985847473145	A	765.0	1383.0	2148.0	284.0	765.0	0.0	377.54	843.08	1220.62
../instancesSurcharges/alpha0_3/Beasley/p3_5.txt	50	5	20	Optimal	204.81692385673523	A	925.0	1993.0	2918.0	668.0	925.0	0.0	456.25	1173.16	1629.41
../instancesSurcharges/alpha0_3/Beasley/p4_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_5.txt	50	5	20	Optimal	92.21246790885925	A	894.0	1725.0	2619.0	378.0	894.0	0.0	436.77	1032.78	1469.55
../instancesSurcharges/alpha0_3/Beasley/p5_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_5.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_5.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_5.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_5.txt	50	5	20	Optimal	305.8770878314972	A	1048.0	2344.0	3392.0	1360.0	1048.0	0.0	469.76	1206.5	1676.26
../instancesSurcharges/alpha0_3/Beasley/p9_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_5.txt	A	INFEASIBLE
