Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	2.6336629390716553	A	97.0	203.0	300.0	1.0	97.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	7.480983018875122	A	216.0	370.0	586.0	208.0	216.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	0.3946080207824707	A	83.0	190.0	273.0	1.0	83.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	0.9518179893493652	A	174.0	392.0	566.0	1.0	174.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	15.417372941970825	A	117.0	181.0	298.0	491.0	117.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	8.509374141693115	A	254.0	464.0	718.0	34.0	254.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.5528519153594971	A	124.0	170.0	294.0	1.0	124.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	6.208363056182861	A	226.0	401.0	627.0	15.0	226.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	2026.2181088924408	A	113.0	224.0	337.0	62034.0	113.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	493.2531940937042	A	240.0	468.0	708.0	5142.0	240.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	1.4666998386383057	A	96.0	210.0	306.0	1.0	96.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	25.910277128219604	A	210.0	423.0	633.0	157.0	210.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	62.55896711349487	A	147.0	260.0	407.0	755.0	147.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	254.87401604652405	A	320.0	470.0	790.0	2159.0	320.0	0.0
