Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_3/Beasley/p8_1.txt	50	5	3	Optimal	8.60514497756958	A	90.0	283.0	373.0	96.0	90.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p8_2.txt	50	5	5	Optimal	30.454707860946655	A	169.0	549.0	718.0	224.0	169.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p8_3.txt	50	5	10	Optimal	16.835724115371704	A	379.0	1092.0	1471.0	73.0	379.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p8_4.txt	50	5	15	Optimal	187.80179715156555	A	537.0	1441.0	1978.0	10602.0	537.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p8_5.txt	50	5	20	Optimal	160.9981460571289	A	692.0	2035.0	2727.0	754.0	692.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p9_1.txt	50	5	3	Optimal	18.05305790901184	A	88.0	262.0	350.0	269.0	88.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p9_2.txt	50	5	5	Optimal	27.077152013778687	A	151.0	560.0	711.0	259.0	151.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p9_3.txt	50	5	10	Optimal	55.177095890045166	A	381.0	864.0	1245.0	411.0	381.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p9_4.txt	50	5	15	Optimal	88.8918559551239	A	461.0	1589.0	2050.0	309.0	461.0	0.0
MIP	../../instancesSurcharges/alpha0_3/Beasley/p9_5.txt	50	5	20	Optimal	247.3089051246643	A	658.0	1802.0	2460.0	278.0	658.0	0.0
