Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap	 As_pmedian	 Bs_pmedian	 As+Bs_pmedian
../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	8.454093217849731	A	251.0	388.0	639.0	36.0	251.0	0.0	157.54	268.96	426.5
../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	13.472862005233765	A	77.0	156.0	233.0	1232.0	77.0	0.0	48.04	104.94	152.98
../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	11.535328149795532	A	192.0	374.0	566.0	337.0	192.0	0.0	113.35	289.54	402.89
../instancesSurcharges/alpha0_3/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	0.7983088493347168	A	83.0	199.0	282.0	1.0	83.0	0.0	50.71	141.84	192.55
../instancesSurcharges/alpha0_3/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	10.223740100860596	A	178.0	366.0	544.0	273.0	178.0	0.0	121.4	249.56	370.96
../instancesSurcharges/alpha0_3/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	8.945369005203247	A	117.0	192.0	309.0	125.0	117.0	0.0	79.96	138.85	218.81
../instancesSurcharges/alpha0_3/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	26.734094858169556	A	264.0	390.0	654.0	203.0	264.0	0.0	173.16	267.16	440.32
../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	2.9000918865203857	A	97.0	197.0	294.0	1.0	97.0	0.0	56.69	133.73	190.42
../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	8.685273170471191	A	216.0	366.0	582.0	196.0	216.0	0.0	146.53	266.11	412.64
../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	0.5151991844177246	A	83.0	177.0	260.0	1.0	83.0	0.0	49.34	107.94	157.28
../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	1.4711802005767822	A	174.0	382.0	556.0	1.0	174.0	0.0	101.61	249.61	351.22
../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	20.210660219192505	A	117.0	185.0	302.0	539.0	117.0	0.0	82.84	132.93	215.77
../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	35.52649211883545	A	254.0	468.0	722.0	121.0	254.0	0.0	182.29	336.75	519.04
../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.6260030269622803	A	124.0	186.0	310.0	1.0	124.0	0.0	71.6	112.99	184.59
../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	6.927160024642944	A	226.0	377.0	603.0	1.0	226.0	0.0	153.9	270.68	424.58
../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	126.9927589893341	A	113.0	224.0	337.0	3435.0	113.0	0.0	65.91	158.74	224.65
../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	75.4719591140747	A	240.0	447.0	687.0	1138.0	240.0	0.0	147.19	321.48	468.67
../instancesSurcharges/alpha0_3/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	1.0584540367126465	A	96.0	228.0	324.0	1.0	96.0	0.0	59.28	145.29	204.57
../instancesSurcharges/alpha0_3/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	18.031903982162476	A	210.0	445.0	655.0	85.0	210.0	0.0	120.9	302.99	423.89
../instancesSurcharges/alpha0_3/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	42.79394721984863	A	147.0	244.0	391.0	685.0	147.0	0.0	96.4	172.48	268.88
../instancesSurcharges/alpha0_3/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	172.6285481452942	A	320.0	471.0	791.0	2930.0	320.0	0.0	220.01	351.35	571.36
