Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap	 As_pmedian	 Bs_pmedian	 As+Bs_pmedian
../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.09614396095275879	B	58.0	74.0	132.0	1.0	74.0	0.0	25.2	52.82	78.02
../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.15545082092285156	B	202.0	211.0	413.0	1.0	211.0	0.0	95.54	146.52	242.06
../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.3014988899230957	B	82.0	89.0	171.0	1.0	89.0	0.0	42.53	73.74	116.27
../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	2.964472770690918	B	176.0	201.0	377.0	51.0	201.0	0.0	95.85	162.54	258.39
../instancesSurcharges/alpha0_3/Aleatoire/alea30_3_1.txt	30	3	3	Optimal	2.6523849964141846	B	111.0	118.0	229.0	241.0	118.0	0.0	58.35	94.19	152.54
../instancesSurcharges/alpha0_3/Aleatoire/alea30_3_2.txt	30	3	6	Optimal	3.5095489025115967	B	237.0	259.0	496.0	89.0	259.0	0.0	131.75	198.42	330.17
../instancesSurcharges/alpha0_3/Aleatoire/alea30_6_1.txt	30	6	3	Optimal	15.543101072311401	B	90.0	95.0	185.0	1159.0	95.0	0.0	46.52	78.96	125.48
../instancesSurcharges/alpha0_3/Aleatoire/alea30_6_2.txt	30	6	6	Optimal	3.673898935317993	B	159.0	189.0	348.0	87.0	189.0	0.0	87.05	150.94	237.99
../instancesSurcharges/alpha0_3/Aleatoire/alea35_11_1.txt	35	11	3	Optimal	4.435200214385986	B	79.0	82.0	161.0	162.0	82.0	0.0	42.94	69.37	112.31
../instancesSurcharges/alpha0_3/Aleatoire/alea35_11_2.txt	35	11	7	Optimal	103.7867419719696	B	182.0	203.0	385.0	3836.0	203.0	0.0	93.01	166.31	259.32
../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_1.txt	35	3	3	Optimal	6.394572019577026	B	113.0	128.0	241.0	577.0	128.0	0.0	68.81	97.49	166.3
../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	7.390038967132568	B	255.0	293.0	548.0	44.0	293.0	0.0	149.98	209.18	359.16
../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	30.311820030212402	B	86.0	93.0	179.0	1593.0	93.0	0.0	43.82	75.94	119.76
../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	55.786930084228516	B	205.0	226.0	431.0	1885.0	226.0	0.0	124.66	189.17	313.83
../instancesSurcharges/alpha0_3/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	2.591078996658325	B	95.0	102.0	197.0	1.0	102.0	0.0	47.18	83.85	131.03
../instancesSurcharges/alpha0_3/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	3.9515280723571777	B	204.0	214.0	418.0	1.0	214.0	0.0	114.33	176.86	291.19
../instancesSurcharges/alpha0_3/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	36.6025230884552	B	129.0	144.0	273.0	1384.0	144.0	0.0	79.76	119.11	198.87
../instancesSurcharges/alpha0_3/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	31.055341958999634	B	275.0	308.0	583.0	481.0	308.0	0.0	160.77	245.44	406.21
../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	12.424368858337402	B	108.0	123.0	231.0	607.0	123.0	0.0	59.85	98.46	158.31
../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	57.86512589454651	B	240.0	257.0	497.0	1356.0	257.0	0.0	134.28	205.67	339.95
../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	2.3631739616394043	B	107.0	108.0	215.0	1.0	108.0	0.0	60.96	93.71	154.67
../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	5.565883159637451	B	213.0	234.0	447.0	1.0	234.0	0.0	109.4	190.68	300.08
../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	26.662415027618408	B	132.0	140.0	272.0	755.0	140.0	0.0	83.89	113.51	197.4
../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	79.23672890663147	B	288.0	308.0	596.0	939.0	308.0	0.0	179.8	256.25	436.05
../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.6899189949035645	B	129.0	140.0	269.0	1.0	140.0	0.0	67.48	108.44	175.92
../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	2.825831174850464	B	246.0	266.0	512.0	1.0	266.0	0.0	152.65	223.37	376.02
../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	71.92690086364746	B	124.0	128.0	252.0	1261.0	128.0	0.0	74.44	108.04	182.48
../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	314.2220628261566	B	262.0	282.0	544.0	4062.0	282.0	0.0	141.45	237.66	379.11
../instancesSurcharges/alpha0_3/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	5.94021201133728	B	110.0	117.0	227.0	30.0	117.0	0.0	57.08	96.99	154.07
../instancesSurcharges/alpha0_3/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	27.28551483154297	B	233.0	252.0	485.0	176.0	252.0	0.0	125.98	214.97	340.95
../instancesSurcharges/alpha0_3/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	124.62639808654785	B	159.0	174.0	333.0	2078.0	174.0	0.0	93.77	139.35	233.12
../instancesSurcharges/alpha0_3/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	280.62090492248535	B	345.0	362.0	707.0	1940.0	362.0	0.0	215.23	314.39	529.62
