Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_6_2.txt	30	6	6	Optimal	3.419651985168457	B	160.0	189.0	349.0	109.0	189.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_11_1.txt	35	11	3	Optimal	3.5298478603363037	B	77.0	82.0	159.0	151.0	82.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_11_2.txt	35	11	7	Optimal	115.2898998260498	B	186.0	203.0	389.0	5004.0	203.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_3_1.txt	35	3	3	Optimal	7.379270076751709	B	114.0	128.0	242.0	448.0	128.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	7.80876898765564	B	255.0	293.0	548.0	211.0	293.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	38.631479024887085	B	85.0	93.0	178.0	1884.0	93.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	76.0656361579895	B	208.0	226.0	434.0	2218.0	226.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	3.8140130043029785	B	96.0	102.0	198.0	68.0	102.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	8.65723991394043	B	202.0	214.0	416.0	55.0	214.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	41.45403003692627	B	130.0	144.0	274.0	1381.0	144.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	31.881103992462158	B	304.0	308.0	612.0	457.0	308.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	22.96528387069702	B	111.0	123.0	234.0	664.0	123.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	110.79322385787964	B	242.0	257.0	499.0	1867.0	257.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	6.983396053314209	B	107.0	108.0	215.0	1.0	108.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	16.536176919937134	B	210.0	234.0	444.0	1.0	234.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	52.35290217399597	B	127.0	140.0	267.0	2401.0	140.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	147.29294395446777	B	286.0	308.0	594.0	1266.0	308.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	2.0254929065704346	B	135.0	140.0	275.0	1.0	140.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	8.505850076675415	B	243.0	266.0	509.0	1.0	266.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	350.3135612010956	B	124.0	128.0	252.0	2026.0	128.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_10_2.txt	50	10	10	TimeLimit	3600.054468154907	B	265.0	283.0	548.0	7532.0	276.0	0.024734982332155476
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	27.419781923294067	B	114.0	117.0	231.0	255.0	117.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	110.26870703697205	B	241.0	252.0	493.0	434.0	252.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	415.6376950740814	B	159.0	174.0	333.0	1558.0	174.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	1227.0899069309235	B	343.0	362.0	705.0	1887.0	362.0	0.0
