Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	5.0634260177612305	A	251.0	383.0	634.0	54.0	251.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	13.676681995391846	A	77.0	153.0	230.0	1516.0	77.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	13.146317958831787	A	192.0	335.0	527.0	473.0	192.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	1.2494111061096191	A	83.0	197.0	280.0	5.0	83.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	14.922970056533813	A	178.0	360.0	538.0	589.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	6.650489807128906	A	117.0	199.0	316.0	178.0	117.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	17.42833113670349	A	264.0	418.0	682.0	312.0	264.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	3.116466999053955	A	97.0	203.0	300.0	1.0	97.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	9.588780879974365	A	216.0	370.0	586.0	208.0	216.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	0.4872171878814697	A	83.0	190.0	273.0	1.0	83.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	1.3171021938323975	A	174.0	392.0	566.0	1.0	174.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	20.80893087387085	A	117.0	181.0	298.0	491.0	117.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	10.393449068069458	A	254.0	464.0	718.0	34.0	254.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.7132160663604736	A	124.0	170.0	294.0	1.0	124.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	7.426131010055542	A	226.0	401.0	627.0	15.0	226.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	1104.7126479148865	A	113.0	220.0	333.0	22743.0	113.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	1020.8686151504517	A	240.0	480.0	720.0	2785.0	240.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	4.814347982406616	A	96.0	206.0	302.0	1.0	96.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	48.36384606361389	A	210.0	439.0	649.0	118.0	210.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	222.30347204208374	A	147.0	258.0	405.0	633.0	147.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	1157.4705798625946	A	320.0	471.0	791.0	2435.0	320.0	0.0
