Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_4.txt	50	5	15	Optimal	83.01525211334229	A	512.0	1264.0	1776.0	520.0	512.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_5.txt	50	5	20	Optimal	492.9468882083893	A	713.0	1869.0	2582.0	146.0	713.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_1.txt	50	5	3	Optimal	23.134902954101562	A	90.0	311.0	401.0	82.0	90.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_2.txt	50	5	5	Optimal	64.68679308891296	A	169.0	540.0	709.0	234.0	169.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_3.txt	50	5	10	Optimal	43.49105215072632	A	379.0	1109.0	1488.0	91.0	379.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_4.txt	50	5	15	Optimal	89.55009698867798	A	537.0	1543.0	2080.0	98.0	537.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_5.txt	50	5	20	Optimal	353.39297890663147	A	692.0	2086.0	2778.0	1446.0	692.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_1.txt	50	5	3	Optimal	30.92604899406433	A	88.0	277.0	365.0	129.0	88.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_2.txt	50	5	5	Optimal	34.635530948638916	A	151.0	542.0	693.0	250.0	151.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_3.txt	50	5	10	Optimal	106.70687294006348	A	391.0	934.0	1325.0	347.0	391.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_4.txt	50	5	15	Optimal	151.8302550315857	A	461.0	1542.0	2003.0	183.0	461.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_5.txt	50	5	20	Optimal	248.17968106269836	A	658.0	1801.0	2459.0	144.0	658.0	0.0
