Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p2_3.txt	50	5	10	Optimal	43.57996606826782	AB	404.0	561.0	965.0	141.0	965.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p2_4.txt	50	5	15	Optimal	483.39336705207825	AB	543.0	889.0	1432.0	1459.0	1432.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p2_5.txt	50	5	20	TimeLimit	17194.748317956924	AB	675.0	1090.0	1765.0	840.0	1660.0	0.059490084985835696
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p3_1.txt	50	5	3	Optimal	20.95719599723816	AB	100.0	159.0	259.0	421.0	259.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p3_2.txt	50	5	5	Optimal	1530.2510538101196	AB	198.0	278.0	476.0	159057.0	476.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p3_3.txt	50	5	10	Optimal	973.8421318531036	AB	460.0	593.0	1053.0	1698.0	1053.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p3_4.txt	50	5	15	Optimal	357.44818902015686	AB	471.0	900.0	1371.0	835.0	1371.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p3_5.txt	50	5	20	Optimal	3442.507208108902	AB	741.0	1127.0	1868.0	1855.0	1868.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p4_1.txt	50	5	3	Optimal	24.870327949523926	AB	107.0	168.0	275.0	263.0	275.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p4_2.txt	50	5	5	TimeLimit	12470.672325134277	AB	177.0	264.0	441.0	123376.0	439.0	0.0045351473922902496
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p4_3.txt	50	5	10	Optimal	61.65919589996338	AB	442.0	581.0	1023.0	210.0	1023.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p4_4.txt	50	5	15	Optimal	555.7313480377197	AB	578.0	861.0	1439.0	1897.0	1439.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p4_5.txt	50	5	20	TimeLimit	26291.959984064102	AB	826.0	1136.0	1962.0	190.0	1841.0	0.06167176350662589
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p5_1.txt	50	5	3	Optimal	97.30521202087402	AB	117.0	173.0	290.0	3920.0	290.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p5_2.txt	50	5	5	Optimal	63.01724410057068	AB	155.0	281.0	436.0	974.0	436.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p5_3.txt	50	5	10	Optimal	70.79025983810425	AB	383.0	615.0	998.0	465.0	998.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p5_4.txt	50	5	15	Optimal	417.64084792137146	AB	563.0	869.0	1432.0	874.0	1432.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p5_5.txt	50	5	20	TimeLimit	55797.65601992607	AB	737.0	1117.0	1854.0	464.0	1703.0	0.081445523193096
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p6_1.txt	50	5	3	Optimal	156.2704839706421	AB	114.0	164.0	278.0	2171.0	278.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p6_2.txt	50	5	5	Optimal	154.28029799461365	AB	175.0	276.0	451.0	1166.0	451.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p6_3.txt	50	5	10	Optimal	125.12340593338013	AB	392.0	685.0	1077.0	447.0	1077.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p6_4.txt	50	5	15	Optimal	387.9877300262451	AB	546.0	861.0	1407.0	1114.0	1407.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p6_5.txt	50	5	20	Optimal	2150.5797090530396	AB	704.0	1140.0	1844.0	1688.0	1844.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p7_1.txt	50	5	3	Optimal	44.64864492416382	AB	115.0	152.0	267.0	1218.0	267.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p7_2.txt	50	5	5	Optimal	59.163491010665894	AB	170.0	252.0	422.0	553.0	422.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p7_3.txt	50	5	10	Optimal	28.256714820861816	AB	394.0	545.0	939.0	15.0	939.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p7_4.txt	50	5	15	Optimal	138.28324103355408	AB	623.0	765.0	1388.0	1947.0	1388.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p7_5.txt	50	5	20	Optimal	485.08785605430603	AB	713.0	1158.0	1871.0	962.0	1871.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p8_1.txt	50	5	3	Optimal	165.19876194000244	AB	111.0	157.0	268.0	2490.0	268.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p8_2.txt	50	5	5	Optimal	297.3523528575897	AB	190.0	304.0	494.0	2103.0	494.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p8_3.txt	50	5	10	TimeLimit	4707.453928947449	AB	388.0	656.0	1044.0	159128.0	1043.0	0.0009578544061302681
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p8_4.txt	50	5	15	Optimal	318.78718996047974	AB	567.0	812.0	1379.0	1489.0	1379.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p8_5.txt	50	5	20	TimeLimit	3620.102452993393	AB	731.0	1207.0	1938.0	1048.0	1823.0	0.05933952528379773
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p9_1.txt	50	5	3	Optimal	48.291706800460815	AB	89.0	161.0	250.0	1009.0	250.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p9_2.txt	50	5	5	Optimal	98.9086639881134	AB	157.0	274.0	431.0	1661.0	431.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p9_3.txt	50	5	10	Optimal	244.12272810935974	AB	439.0	570.0	1009.0	1833.0	1009.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p9_4.txt	50	5	15	Optimal	401.0270459651947	AB	519.0	730.0	1249.0	1139.0	1249.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p9_5.txt	50	5	20	TimeLimit	63722.76084303856	AB	664.0	1132.0	1796.0	882.0	1645.0	0.08407572383073497
